raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,NA,31,37,34,33,34,39,39,36
11,NA,35,42,39,38,39,44,44,41
12,NA,38,46,43,43,43,49,49,45
13,NA,41,50,47,47,46,53,52,48
14,NA,44,53,50,50,49,56,55,51
15,NA,47,55,52,53,52,59,58,53
16,NA,49,57,54,56,54,61,60,56
17,NA,52,59,56,58,56,63,63,58
18,NA,54,61,58,60,58,65,64,59
19,NA,56,63,60,62,59,67,66,61
20,NA,58,64,61,63,61,68,68,62
21,NA,60,66,62,65,62,70,69,63
22,NA,61,67,64,66,64,71,70,65
23,NA,63,68,65,67,65,72,71,66
24,NA,65,69,66,69,66,73,72,67
25,NA,66,70,67,70,67,74,73,67
26,NA,68,71,67,71,68,75,74,68
27,NA,69,71,68,71,69,75,75,69
28,NA,70,72,69,72,69,75,75,70
29,NA,72,72,70,73,70,75,75,70
30,NA,72,73,70,73,71,75,75,71
31,NA,74,73,71,74,71,75,75,72
32,NA,75,73,71,75,71,75,75,72
33,NA,75,73,71,75,73,75,75,72
34,NA,75,73,71,75,73,75,75,72
35,NA,75,73,71,75,73,75,75,72
36,NA,75,73,71,75,73,75,75,72
37,NA,75,73,74,75,73,75,75,72
38,NA,75,73,74,75,73,75,75,72
39,NA,75,73,74,75,73,75,75,72
40,NA,75,75,74,75,73,75,75,72
41,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,32,NA,NA,NA,NA,NA,NA,NA,NA
61,33,NA,NA,NA,NA,NA,NA,NA,NA
62,34,NA,NA,NA,NA,NA,NA,NA,NA
63,35,NA,NA,NA,NA,NA,NA,NA,NA
64,36,NA,NA,NA,NA,NA,NA,NA,NA
65,37,NA,NA,NA,NA,NA,NA,NA,NA
66,38,NA,NA,NA,NA,NA,NA,NA,NA
67,39,NA,NA,NA,NA,NA,NA,NA,NA
68,40,NA,NA,NA,NA,NA,NA,NA,NA
69,41,NA,NA,NA,NA,NA,NA,NA,NA
70,42,NA,NA,NA,NA,NA,NA,NA,NA
71,43,NA,NA,NA,NA,NA,NA,NA,NA
72,43,NA,NA,NA,NA,NA,NA,NA,NA
73,44,NA,NA,NA,NA,NA,NA,NA,NA
74,45,NA,NA,NA,NA,NA,NA,NA,NA
75,46,NA,NA,NA,NA,NA,NA,NA,NA
76,46,NA,NA,NA,NA,NA,NA,NA,NA
77,47,NA,NA,NA,NA,NA,NA,NA,NA
78,48,NA,NA,NA,NA,NA,NA,NA,NA
79,48,NA,NA,NA,NA,NA,NA,NA,NA
80,49,NA,NA,NA,NA,NA,NA,NA,NA
81,50,NA,NA,NA,NA,NA,NA,NA,NA
82,50,NA,NA,NA,NA,NA,NA,NA,NA
83,51,NA,NA,NA,NA,NA,NA,NA,NA
84,51,NA,NA,NA,NA,NA,NA,NA,NA
85,52,NA,NA,NA,NA,NA,NA,NA,NA
86,52,NA,NA,NA,NA,NA,NA,NA,NA
87,53,NA,NA,NA,NA,NA,NA,NA,NA
88,54,NA,NA,NA,NA,NA,NA,NA,NA
89,54,NA,NA,NA,NA,NA,NA,NA,NA
90,55,NA,NA,NA,NA,NA,NA,NA,NA
91,55,NA,NA,NA,NA,NA,NA,NA,NA
92,56,NA,NA,NA,NA,NA,NA,NA,NA
93,56,NA,NA,NA,NA,NA,NA,NA,NA
94,56,NA,NA,NA,NA,NA,NA,NA,NA
95,57,NA,NA,NA,NA,NA,NA,NA,NA
96,57,NA,NA,NA,NA,NA,NA,NA,NA
97,58,NA,NA,NA,NA,NA,NA,NA,NA
98,58,NA,NA,NA,NA,NA,NA,NA,NA
99,59,NA,NA,NA,NA,NA,NA,NA,NA
100,59,NA,NA,NA,NA,NA,NA,NA,NA
101,59,NA,NA,NA,NA,NA,NA,NA,NA
102,60,NA,NA,NA,NA,NA,NA,NA,NA
103,60,NA,NA,NA,NA,NA,NA,NA,NA
104,61,NA,NA,NA,NA,NA,NA,NA,NA
105,61,NA,NA,NA,NA,NA,NA,NA,NA
106,61,NA,NA,NA,NA,NA,NA,NA,NA
107,62,NA,NA,NA,NA,NA,NA,NA,NA
108,62,NA,NA,NA,NA,NA,NA,NA,NA
109,62,NA,NA,NA,NA,NA,NA,NA,NA
110,63,NA,NA,NA,NA,NA,NA,NA,NA
111,63,NA,NA,NA,NA,NA,NA,NA,NA
112,63,NA,NA,NA,NA,NA,NA,NA,NA
113,64,NA,NA,NA,NA,NA,NA,NA,NA
114,64,NA,NA,NA,NA,NA,NA,NA,NA
115,64,NA,NA,NA,NA,NA,NA,NA,NA
116,65,NA,NA,NA,NA,NA,NA,NA,NA
117,65,NA,NA,NA,NA,NA,NA,NA,NA
118,65,NA,NA,NA,NA,NA,NA,NA,NA
119,65,NA,NA,NA,NA,NA,NA,NA,NA
120,66,NA,NA,NA,NA,NA,NA,NA,NA
121,66,NA,NA,NA,NA,NA,NA,NA,NA
122,66,NA,NA,NA,NA,NA,NA,NA,NA
123,67,NA,NA,NA,NA,NA,NA,NA,NA
124,67,NA,NA,NA,NA,NA,NA,NA,NA
125,67,NA,NA,NA,NA,NA,NA,NA,NA
