raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,,35,37,37,39,43,42,42,39
11,,39,45,45,49,54,51,53,46
12,,42,52,50,55,61,57,59,51
13,,45,56,55,60,65,60,63,55
14,,48,60,58,63,68,63,65,58
15,,50,62,60,65,70,64,67,60
16,,52,65,63,67,71,66,68,62
17,,54,66,64,68,71,66,69,63
18,,55,66,66,69,72,67,69,64
19,,57,66,67,69,73,67,70,65
20,,59,70,68,69,73,67,70,66
21,,60,71,68,69,73,68,70,66
22,,61,71,69,69,74,68,71,67
23,,62,71,70,71,74,68,71,67
24,,63,71,70,71,74,68,71,67
25,,64,71,70,71,74,68,71,67
26,,64,71,70,72,74,68,71,67
27,,66,71,70,72,74,69,71,67
28,,67,71,70,72,74,69,71,67
29,,67,71,70,72,74,69,71,69
30,,67,75,70,72,74,69,71,69
31,,67,75,73,72,74,69,71,69
32,,67,75,73,72,74,69,71,69
33,,67,75,73,72,74,69,71,69
34,,67,75,73,72,74,69,71,69
35,,67,75,73,72,74,69,71,69
36,,73,75,73,72,74,69,71,69
37,,73,75,73,72,74,69,71,69
38,,73,75,73,72,74,69,71,69
39,,73,75,73,72,74,69,71,69
40,,73,75,73,72,74,69,71,69
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,35,,,,,,,,
61,37,,,,,,,,
62,37,,,,,,,,
63,41,,,,,,,,
64,43,,,,,,,,
65,45,,,,,,,,
66,47,,,,,,,,
67,48,,,,,,,,
68,50,,,,,,,,
69,51,,,,,,,,
70,52,,,,,,,,
71,54,,,,,,,,
72,55,,,,,,,,
73,56,,,,,,,,
74,57,,,,,,,,
75,57,,,,,,,,
76,58,,,,,,,,
77,59,,,,,,,,
78,60,,,,,,,,
79,60,,,,,,,,
80,61,,,,,,,,
81,61,,,,,,,,
82,62,,,,,,,,
83,62,,,,,,,,
84,62,,,,,,,,
85,64,,,,,,,,
86,64,,,,,,,,
87,64,,,,,,,,
88,65,,,,,,,,
89,65,,,,,,,,
90,65,,,,,,,,
91,65,,,,,,,,
92,65,,,,,,,,
93,65,,,,,,,,
94,67,,,,,,,,
95,67,,,,,,,,
96,67,,,,,,,,
97,67,,,,,,,,
98,67,,,,,,,,
99,67,,,,,,,,
100,67,,,,,,,,
101,67,,,,,,,,
102,67,,,,,,,,
103,69,,,,,,,,
104,69,,,,,,,,
105,69,,,,,,,,
106,69,,,,,,,,
107,69,,,,,,,,
108,69,,,,,,,,
109,69,,,,,,,,
110,69,,,,,,,,
111,70,,,,,,,,
112,70,,,,,,,,
113,70,,,,,,,,
114,70,,,,,,,,
115,70,,,,,,,,
116,70,,,,,,,,
117,70,,,,,,,,
118,70,,,,,,,,
119,70,,,,,,,,
120,70,,,,,,,,
121,70,,,,,,,,
122,70,,,,,,,,
123,70,,,,,,,,
124,71,,,,,,,,
125,71,,,,,,,,
126,71,,,,,,,,
127,71,,,,,,,,
128,71,,,,,,,,
129,71,,,,,,,,
130,71,,,,,,,,
131,71,,,,,,,,
132,71,,,,,,,,
133,71,,,,,,,,
134,71,,,,,,,,
135,71,,,,,,,,
136,71,,,,,,,,
137,71,,,,,,,,
138,71,,,,,,,,
139,71,,,,,,,,
140,71,,,,,,,,
141,71,,,,,,,,
142,71,,,,,,,,
143,71,,,,,,,,
144,71,,,,,,,,
145,71,,,,,,,,
146,71,,,,,,,,
147,71,,,,,,,,
148,71,,,,,,,,
149,71,,,,,,,,
150,71,,,,,,,,
151,71,,,,,,,,
152,71,,,,,,,,
153,71,,,,,,,,
154,71,,,,,,,,
155,71,,,,,,,,
156,71,,,,,,,,
157,71,,,,,,,,
158,71,,,,,,,,
159,71,,,,,,,,
160,71,,,,,,,,
161,71,,,,,,,,
162,71,,,,,,,,
163,71,,,,,,,,
164,71,,,,,,,,
165,71,,,,,,,,
166,71,,,,,,,,
167,71,,,,,,,,
168,71,,,,,,,,
169,73,,,,,,,,
170,73,,,,,,,,
171,73,,,,,,,,
172,73,,,,,,,,
173,73,,,,,,,,
174,73,,,,,,,,
175,73,,,,,,,,
176,73,,,,,,,,
177,73,,,,,,,,
178,73,,,,,,,,
179,73,,,,,,,,
180,73,,,,,,,,
181,73,,,,,,,,
182,73,,,,,,,,
183,73,,,,,,,,
184,73,,,,,,,,
185,73,,,,,,,,
186,73,,,,,,,,
187,73,,,,,,,,
188,73,,,,,,,,
189,73,,,,,,,,
190,73,,,,,,,,
191,73,,,,,,,,
192,73,,,,,,,,
193,73,,,,,,,,
194,73,,,,,,,,
195,73,,,,,,,,
196,73,,,,,,,,
197,73,,,,,,,,
198,73,,,,,,,,
199,73,,,,,,,,
200,73,,,,,,,,
201,73,,,,,,,,
202,73,,,,,,,,
203,73,,,,,,,,
204,73,,,,,,,,
205,73,,,,,,,,
206,73,,,,,,,,
207,73,,,,,,,,
208,73,,,,,,,,
209,73,,,,,,,,
210,73,,,,,,,,
211,73,,,,,,,,
212,73,,,,,,,,
213,73,,,,,,,,
214,73,,,,,,,,
215,73,,,,,,,,
216,73,,,,,,,,
217,73,,,,,,,,
218,73,,,,,,,,
219,73,,,,,,,,
220,73,,,,,,,,
221,73,,,,,,,,
222,73,,,,,,,,
223,73,,,,,,,,
224,73,,,,,,,,
225,73,,,,,,,,
226,73,,,,,,,,
227,73,,,,,,,,
228,73,,,,,,,,
229,73,,,,,,,,
230,73,,,,,,,,
231,73,,,,,,,,
232,73,,,,,,,,
233,73,,,,,,,,
234,73,,,,,,,,
235,73,,,,,,,,
236,73,,,,,,,,
237,73,,,,,,,,
238,73,,,,,,,,
239,73,,,,,,,,
240,73,,,,,,,,
