raw,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,TOT_NT,PLA_NT,SOC_NT
103,,,,,,,53,,
104,,,,,,,53,,
105,,,,,,,54,,
106,,,,,,,54,,
107,,,,,,,55,,
108,,,,,,,55,,
109,,,,,,,55,,
110,,,,,,,56,,
111,,,,,,,56,,
112,,,,,,,57,,
113,,,,,,,57,,
114,,,,,,,57,,
115,,,,,,,58,,
116,,,,,,,58,,
117,,,,,,,59,,
118,,,,,,,59,,
119,,,,,,,59,,
120,,,,,,,60,,
121,,,,,,,60,,
122,,,,,,,61,,
123,,,,,,,61,,
124,,,,,,,61,,
125,,,,,,,62,,
126,,,,,,,62,,
127,,,,,,,62,,
128,,,,,,,63,,
129,,,,,,,63,,
130,,,,,,,63,,
131,,,,,,,64,,
132,,,,,,,64,,
133,,,,,,,64,,
134,,,,,,,65,,
135,,,,,,,65,,
136,,,,,,,65,,
137,,,,,,,65,,
138,,,,,,,66,,
139,,,,,,,66,,
140,,,,,,,66,,
141,,,,,,,67,,
142,,,,,,,67,,
143,,,,,,,67,,
144,,,,,,,67,,
145,,,,,,,68,,
146,,,,,,,68,,
147,,,,,,,68,,
148,,,,,,,69,,
149,,,,,,,69,,
150,,,,,,,69,,
151,,,,,,,69,,
152,,,,,,,70,,
153,,,,,,,70,,
154,,,,,,,70,,
155,,,,,,,71,,
156,,,,,,,71,,
157,,,,,,,71,,
158,,,,,,,72,,
159,,,,,,,72,,
160,,,,,,,72,,
161,,,,,,,72,,
162,,,,,,,73,,
163,,,,,,,73,,
164,,,,,,,73,,
165,,,,,,,73,,
166,,,,,,,74,,
167,,,,,,,74,,
168,,,,,,,74,,
169,,,,,,,74,,
170,,,,,,,74,,
171,,,,,,,74,,
172,,,,,,,75,,
173,,,,,,,75,,
174,,,,,,,75,,
175,,,,,,,75,,
176,,,,,,,75,,
177,,,,,,,76,,
178,,,,,,,76,,
179,,,,,,,77,,
180,,,,,,,77,,
181,,,,,,,77,,
182,,,,,,,77,,
183,,,,,,,77,,
184,,,,,,,77,,
185,,,,,,,77,,
186,,,,,,,77,,
187,,,,,,,77,,
188,,,,,,,77,,
189,,,,,,,77,,
190,,,,,,,79,,
191,,,,,,,79,,
192,,,,,,,79,,
193,,,,,,,79,,
194,,,,,,,79,,
195,,,,,,,79,,
196,,,,,,,79,,
197,,,,,,,79,,
198,,,,,,,79,,
199,,,,,,,79,,
200,,,,,,,79,,
201,,,,,,,79,,
202,,,,,,,79,,
203,,,,,,,79,,
204,,,,,,,79,,
205,,,,,,,79,,
206,,,,,,,79,,
207,,,,,,,79,,
208,,,,,,,79,,
209,,,,,,,79,,
210,,,,,,,79,,
211,,,,,,,79,,
212,,,,,,,79,,
213,,,,,,,79,,
214,,,,,,,79,,
215,,,,,,,79,,
216,,,,,,,79,,
217,,,,,,,79,,
218,,,,,,,79,,
219,,,,,,,79,,
220,,,,,,,79,,
221,,,,,,,79,,
222,,,,,,,79,,
223,,,,,,,79,,
224,,,,,,,79,,
225,,,,,,,79,,
226,,,,,,,79,,
227,,,,,,,79,,
228,,,,,,,79,,
229,,,,,,,79,,
230,,,,,,,79,,
231,,,,,,,79,,
232,,,,,,,79,,
233,,,,,,,79,,
234,,,,,,,79,,
235,,,,,,,79,,
236,,,,,,,79,,
237,,,,,,,79,,
238,,,,,,,79,,
239,,,,,,,79,,
240,,,,,,,79,,
