raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,,40,40,40,40,40,40,40,40
11,,40,40,42,44,40,42,45,41
12,,40,44,47,49,45,46,50,46
13,,43,47,50,52,48,49,54,49
14,,45,50,53,55,51,52,57,52
15,,47,52,56,57,54,54,59,55
16,,49,54,58,59,56,56,61,57
17,,51,56,59,61,58,58,62,59
18,,53,58,61,61,60,59,62,61
19,,55,59,62,63,61,60,65,62
20,,56,60,63,64,62,62,65,63
21,,58,61,63,64,64,63,65,63
22,,59,61,65,65,65,63,67,65
23,,60,63,65,66,65,64,67,66
24,,61,64,65,66,65,65,67,66
25,,62,65,65,67,65,66,67,67
26,,64,66,67,67,68,66,68,68
27,,65,66,67,67,68,67,69,68
28,,66,67,67,67,68,67,69,68
29,,67,67,68,67,68,67,69,70
30,,67,67,68,67,68,67,69,70
31,,67,69,69,69,70,67,70,70
32,,69,69,69,69,70,67,70,71
33,,69,69,69,69,71,67,70,71
34,,69,69,69,69,71,67,70,71
35,,71,69,69,69,71,67,70,71
36,,71,71,69,69,71,70,70,71
37,,71,71,69,69,71,70,70,71
38,,71,71,69,69,71,70,70,71
39,,71,71,69,69,71,70,70,71
40,,71,71,69,69,71,70,70,71
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,40,,,,,,,,
61,40,,,,,,,,
62,40,,,,,,,,
63,40,,,,,,,,
64,40,,,,,,,,
65,40,,,,,,,,
66,40,,,,,,,,
67,41,,,,,,,,
68,42,,,,,,,,
69,42,,,,,,,,
70,44,,,,,,,,
71,44,,,,,,,,
72,45,,,,,,,,
73,46,,,,,,,,
74,47,,,,,,,,
75,47,,,,,,,,
76,47,,,,,,,,
77,49,,,,,,,,
78,49,,,,,,,,
79,50,,,,,,,,
80,50,,,,,,,,
81,50,,,,,,,,
82,52,,,,,,,,
83,52,,,,,,,,
84,53,,,,,,,,
85,53,,,,,,,,
86,53,,,,,,,,
87,53,,,,,,,,
88,54,,,,,,,,
89,54,,,,,,,,
90,55,,,,,,,,
91,55,,,,,,,,
92,56,,,,,,,,
93,56,,,,,,,,
94,56,,,,,,,,
95,57,,,,,,,,
96,57,,,,,,,,
97,57,,,,,,,,
98,58,,,,,,,,
99,58,,,,,,,,
100,58,,,,,,,,
101,59,,,,,,,,
102,59,,,,,,,,
103,59,,,,,,,,
104,59,,,,,,,,
105,59,,,,,,,,
106,60,,,,,,,,
107,60,,,,,,,,
108,60,,,,,,,,
109,60,,,,,,,,
110,60,,,,,,,,
111,60,,,,,,,,
112,60,,,,,,,,
113,60,,,,,,,,
114,60,,,,,,,,
115,60,,,,,,,,
116,60,,,,,,,,
117,60,,,,,,,,
118,60,,,,,,,,
119,60,,,,,,,,
120,60,,,,,,,,
121,63,,,,,,,,
122,63,,,,,,,,
123,63,,,,,,,,
124,63,,,,,,,,
125,63,,,,,,,,
126,63,,,,,,,,
127,64,,,,,,,,
128,64,,,,,,,,
129,64,,,,,,,,
130,64,,,,,,,,
131,64,,,,,,,,
132,65,,,,,,,,
133,65,,,,,,,,
134,65,,,,,,,,
135,65,,,,,,,,
136,65,,,,,,,,
137,66,,,,,,,,
138,66,,,,,,,,
139,66,,,,,,,,
140,66,,,,,,,,
141,66,,,,,,,,
142,66,,,,,,,,
143,66,,,,,,,,
144,66,,,,,,,,
145,67,,,,,,,,
146,67,,,,,,,,
147,67,,,,,,,,
148,67,,,,,,,,
149,67,,,,,,,,
150,67,,,,,,,,
151,67,,,,,,,,
152,67,,,,,,,,
153,68,,,,,,,,
154,68,,,,,,,,
155,68,,,,,,,,
156,68,,,,,,,,
157,68,,,,,,,,
158,68,,,,,,,,
159,68,,,,,,,,
160,68,,,,,,,,
161,68,,,,,,,,
162,68,,,,,,,,
163,68,,,,,,,,
164,68,,,,,,,,
165,68,,,,,,,,
166,68,,,,,,,,
167,68,,,,,,,,
168,68,,,,,,,,
169,68,,,,,,,,
170,68,,,,,,,,
171,68,,,,,,,,
172,68,,,,,,,,
173,68,,,,,,,,
174,68,,,,,,,,
175,68,,,,,,,,
176,69,,,,,,,,
177,69,,,,,,,,
178,69,,,,,,,,
179,69,,,,,,,,
180,69,,,,,,,,
181,70,,,,,,,,
182,70,,,,,,,,
183,70,,,,,,,,
184,70,,,,,,,,
185,70,,,,,,,,
186,70,,,,,,,,
187,70,,,,,,,,
188,70,,,,,,,,
189,70,,,,,,,,
190,70,,,,,,,,
191,70,,,,,,,,
192,70,,,,,,,,
193,70,,,,,,,,
194,70,,,,,,,,
195,70,,,,,,,,
196,70,,,,,,,,
197,70,,,,,,,,
198,70,,,,,,,,
199,70,,,,,,,,
200,70,,,,,,,,
201,70,,,,,,,,
202,70,,,,,,,,
203,70,,,,,,,,
204,70,,,,,,,,
205,70,,,,,,,,
206,70,,,,,,,,
207,70,,,,,,,,
208,70,,,,,,,,
209,70,,,,,,,,
210,70,,,,,,,,
211,70,,,,,,,,
212,70,,,,,,,,
213,70,,,,,,,,
214,70,,,,,,,,
215,70,,,,,,,,
216,70,,,,,,,,
217,70,,,,,,,,
218,70,,,,,,,,
219,70,,,,,,,,
220,70,,,,,,,,
221,70,,,,,,,,
222,70,,,,,,,,
223,70,,,,,,,,
224,70,,,,,,,,
225,70,,,,,,,,
226,70,,,,,,,,
227,70,,,,,,,,
228,70,,,,,,,,
229,70,,,,,,,,
230,70,,,,,,,,
231,70,,,,,,,,
232,70,,,,,,,,
233,70,,,,,,,,
234,70,,,,,,,,
235,70,,,,,,,,
236,70,,,,,,,,
237,70,,,,,,,,
238,70,,,,,,,,
239,70,,,,,,,,
240,70,,,,,,,,
