raw,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,TOT_NT,PLA_NT,SOC_NT
98,,,,,,,55,,
99,,,,,,,55,,
100,,,,,,,56,,
101,,,,,,,57,,
102,,,,,,,57,,
103,,,,,,,58,,
104,,,,,,,58,,
105,,,,,,,59,,
106,,,,,,,60,,
107,,,,,,,60,,
108,,,,,,,61,,
109,,,,,,,61,,
110,,,,,,,62,,
111,,,,,,,62,,
112,,,,,,,63,,
113,,,,,,,64,,
114,,,,,,,64,,
115,,,,,,,65,,
116,,,,,,,65,,
117,,,,,,,66,,
118,,,,,,,66,,
119,,,,,,,66,,
120,,,,,,,67,,
121,,,,,,,68,,
122,,,,,,,69,,
123,,,,,,,69,,
124,,,,,,,69,,
125,,,,,,,70,,
126,,,,,,,71,,
127,,,,,,,71,,
128,,,,,,,71,,
129,,,,,,,71,,
130,,,,,,,71,,
131,,,,,,,71,,
132,,,,,,,71,,
133,,,,,,,71,,
134,,,,,,,71,,
135,,,,,,,71,,
136,,,,,,,76,,
137,,,,,,,77,,
138,,,,,,,77,,
139,,,,,,,77,,
140,,,,,,,77,,
141,,,,,,,77,,
142,,,,,,,79,,
143,,,,,,,79,,
144,,,,,,,79,,
145,,,,,,,80,,
146,,,,,,,80,,
147,,,,,,,80,,
148,,,,,,,80,,
149,,,,,,,80,,
150,,,,,,,80,,
151,,,,,,,80,,
152,,,,,,,80,,
153,,,,,,,80,,
154,,,,,,,80,,
155,,,,,,,80,,
156,,,,,,,80,,
157,,,,,,,80,,
158,,,,,,,80,,
159,,,,,,,80,,
160,,,,,,,80,,
161,,,,,,,80,,
162,,,,,,,80,,
163,,,,,,,80,,
164,,,,,,,80,,
165,,,,,,,80,,
166,,,,,,,80,,
167,,,,,,,80,,
168,,,,,,,80,,
169,,,,,,,80,,
170,,,,,,,80,,
171,,,,,,,80,,
172,,,,,,,80,,
173,,,,,,,80,,
174,,,,,,,80,,
175,,,,,,,80,,
176,,,,,,,80,,
177,,,,,,,80,,
178,,,,,,,80,,
179,,,,,,,80,,
180,,,,,,,80,,
181,,,,,,,80,,
182,,,,,,,80,,
183,,,,,,,80,,
184,,,,,,,80,,
185,,,,,,,80,,
186,,,,,,,80,,
187,,,,,,,80,,
188,,,,,,,80,,
189,,,,,,,80,,
190,,,,,,,80,,
191,,,,,,,80,,
192,,,,,,,80,,
193,,,,,,,80,,
194,,,,,,,80,,
195,,,,,,,80,,
196,,,,,,,80,,
197,,,,,,,80,,
198,,,,,,,80,,
199,,,,,,,80,,
200,,,,,,,80,,
201,,,,,,,80,,
202,,,,,,,80,,
203,,,,,,,80,,
204,,,,,,,80,,
205,,,,,,,80,,
206,,,,,,,80,,
207,,,,,,,80,,
208,,,,,,,80,,
209,,,,,,,80,,
210,,,,,,,80,,
211,,,,,,,80,,
212,,,,,,,80,,
213,,,,,,,80,,
214,,,,,,,80,,
215,,,,,,,80,,
216,,,,,,,80,,
217,,,,,,,80,,
218,,,,,,,80,,
219,,,,,,,80,,
220,,,,,,,80,,
221,,,,,,,80,,
222,,,,,,,80,,
223,,,,,,,80,,
224,,,,,,,80,,
225,,,,,,,80,,
226,,,,,,,80,,
227,,,,,,,80,,
228,,,,,,,80,,
229,,,,,,,80,,
230,,,,,,,80,,
231,,,,,,,80,,
232,,,,,,,80,,
233,,,,,,,80,,
234,,,,,,,80,,
235,,,,,,,80,,
236,,,,,,,80,,
237,,,,,,,80,,
238,,,,,,,80,,
239,,,,,,,80,,
240,,,,,,,80,,
