raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,,37,39,41,43,45,42,42,41
11,,40,44,46,48,50,47,47,44
12,,43,47,50,53,55,50,51,48
13,,45,51,54,58,60,54,55,51
14,,47,54,57,62,65,57,59,53
15,,50,57,60,66,69,61,63,56
16,,52,60,63,69,73,64,66,58
17,,53,63,66,73,75,66,69,60
18,,55,65,69,75,75,69,72,63
19,,57,68,71,75,75,71,75,65
20,,58,70,74,75,75,74,75,66
21,,60,72,75,75,75,75,75,68
22,,61,74,75,75,75,75,75,70
23,,63,75,75,75,75,75,75,72
24,,64,75,75,75,75,75,75,73
25,,65,75,75,75,75,75,75,75
26,,66,75,75,75,75,75,75,75
27,,68,75,75,75,75,75,75,75
28,,69,75,75,75,75,75,75,75
29,,70,75,75,75,75,75,75,75
30,,71,75,75,75,75,75,75,75
31,,72,75,75,75,75,75,75,75
32,,73,75,75,75,75,75,75,75
33,,74,75,75,75,75,75,75,75
34,,74,75,75,75,75,75,75,75
35,,74,75,75,75,75,75,75,75
36,,75,75,75,75,75,75,75,75
37,,75,75,75,75,75,75,75,75
38,,75,75,75,75,75,75,75,75
39,,75,75,75,75,75,75,75,75
40,,75,75,75,75,75,75,75,75
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,40,,,,,,,,
61,41,,,,,,,,
62,42,,,,,,,,
63,43,,,,,,,,
64,44,,,,,,,,
65,45,,,,,,,,
66,46,,,,,,,,
67,47,,,,,,,,
68,47,,,,,,,,
69,48,,,,,,,,
70,49,,,,,,,,
71,50,,,,,,,,
72,51,,,,,,,,
73,52,,,,,,,,
74,52,,,,,,,,
75,53,,,,,,,,
76,54,,,,,,,,
77,55,,,,,,,,
78,55,,,,,,,,
79,56,,,,,,,,
80,57,,,,,,,,
81,57,,,,,,,,
82,58,,,,,,,,
83,59,,,,,,,,
84,60,,,,,,,,
85,60,,,,,,,,
86,61,,,,,,,,
87,62,,,,,,,,
88,62,,,,,,,,
89,63,,,,,,,,
90,63,,,,,,,,
91,64,,,,,,,,
92,65,,,,,,,,
93,65,,,,,,,,
94,66,,,,,,,,
95,67,,,,,,,,
96,67,,,,,,,,
97,68,,,,,,,,
98,68,,,,,,,,
99,69,,,,,,,,
100,69,,,,,,,,
101,70,,,,,,,,
102,70,,,,,,,,
103,71,,,,,,,,
104,71,,,,,,,,
105,72,,,,,,,,
106,73,,,,,,,,
107,73,,,,,,,,
108,73,,,,,,,,
109,73,,,,,,,,
110,73,,,,,,,,
111,73,,,,,,,,
112,75,,,,,,,,
113,75,,,,,,,,
114,75,,,,,,,,
115,75,,,,,,,,
116,75,,,,,,,,
117,75,,,,,,,,
118,75,,,,,,,,
119,75,,,,,,,,
120,75,,,,,,,,
121,75,,,,,,,,
122,75,,,,,,,,
123,75,,,,,,,,
124,75,,,,,,,,
125,75,,,,,,,,
126,75,,,,,,,,
127,75,,,,,,,,
128,75,,,,,,,,
129,75,,,,,,,,
130,75,,,,,,,,
131,75,,,,,,,,
132,75,,,,,,,,
133,75,,,,,,,,
134,75,,,,,,,,
135,75,,,,,,,,
136,75,,,,,,,,
137,75,,,,,,,,
138,75,,,,,,,,
139,75,,,,,,,,
140,75,,,,,,,,
141,75,,,,,,,,
142,75,,,,,,,,
143,75,,,,,,,,
144,75,,,,,,,,
145,75,,,,,,,,
146,75,,,,,,,,
147,75,,,,,,,,
148,75,,,,,,,,
149,75,,,,,,,,
150,75,,,,,,,,
151,75,,,,,,,,
152,75,,,,,,,,
153,75,,,,,,,,
154,75,,,,,,,,
155,75,,,,,,,,
156,75,,,,,,,,
157,75,,,,,,,,
158,75,,,,,,,,
159,75,,,,,,,,
160,75,,,,,,,,
161,75,,,,,,,,
162,75,,,,,,,,
163,75,,,,,,,,
164,75,,,,,,,,
165,75,,,,,,,,
166,75,,,,,,,,
167,75,,,,,,,,
168,75,,,,,,,,
169,75,,,,,,,,
170,75,,,,,,,,
171,75,,,,,,,,
172,75,,,,,,,,
173,75,,,,,,,,
174,75,,,,,,,,
175,75,,,,,,,,
176,75,,,,,,,,
177,75,,,,,,,,
178,75,,,,,,,,
179,75,,,,,,,,
180,75,,,,,,,,
181,75,,,,,,,,
182,75,,,,,,,,
183,75,,,,,,,,
184,75,,,,,,,,
185,75,,,,,,,,
186,75,,,,,,,,
187,75,,,,,,,,
188,75,,,,,,,,
189,75,,,,,,,,
190,75,,,,,,,,
191,75,,,,,,,,
192,75,,,,,,,,
193,75,,,,,,,,
194,75,,,,,,,,
195,75,,,,,,,,
196,75,,,,,,,,
197,75,,,,,,,,
198,75,,,,,,,,
199,75,,,,,,,,
200,75,,,,,,,,
201,75,,,,,,,,
202,75,,,,,,,,
203,75,,,,,,,,
204,75,,,,,,,,
205,75,,,,,,,,
206,75,,,,,,,,
207,75,,,,,,,,
208,75,,,,,,,,
209,75,,,,,,,,
210,75,,,,,,,,
211,75,,,,,,,,
212,75,,,,,,,,
213,75,,,,,,,,
214,75,,,,,,,,
215,75,,,,,,,,
216,75,,,,,,,,
217,75,,,,,,,,
218,75,,,,,,,,
219,75,,,,,,,,
220,75,,,,,,,,
221,75,,,,,,,,
222,75,,,,,,,,
223,75,,,,,,,,
224,75,,,,,,,,
225,75,,,,,,,,
226,75,,,,,,,,
227,75,,,,,,,,
228,75,,,,,,,,
229,75,,,,,,,,
230,75,,,,,,,,
231,75,,,,,,,,
232,75,,,,,,,,
233,75,,,,,,,,
234,75,,,,,,,,
235,75,,,,,,,,
236,75,,,,,,,,
237,75,,,,,,,,
238,75,,,,,,,,
239,75,,,,,,,,
240,75,,,,,,,,
